"experiment_id","experiment_year","field_latitude","field_longitude","field_elevation","coordinate_system"
"LTFE_Duernast",2015,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast",2016,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast",2017,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast",2018,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast",2019,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast",2020,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast",2021,48.4033866291085,11.6905317647619,470.632421875,"GK"
"LTFE_Duernast",2022,48.4033866291085,11.6905317647619,470.632421875,"GK"
